X1,X2,y
-0.33103998463949014,0.442169992174191,1
0.2722990420947563,-0.3428872021549164,1
-0.2757697890518831,-0.24212983151451467,1
-1.0187367569274344,-0.36081506367153093,0
0.10676013974570958,-0.9902275412160957,0
0.8417672145466053,-0.3060407490229369,0
0.9354105998404114,0.47782562590573574,0
0.2969005632920301,0.9833366708593506,0
-0.5206698636476974,-0.2787083580559169,1
0.8852723401465069,0.5671967882884125,0
0.4009000839441696,-0.25482923360153037,1
0.7962626368620962,-0.62599614438479,0
0.7361135584397067,0.5997328799420296,0
0.44413078201270184,-0.40396249819545116,1
-0.48484761378293895,0.951346982890587,0
-1.0072801172271866,-0.08512505196268264,0
-0.08533785247759607,0.3673137418410438,1
-0.29052370729022015,0.5493589799465249,1
-0.5385501270671312,-0.9455326349180452,0
0.8572526294464893,-0.6578047368103266,0
0.38963125145917477,-0.04148721300615632,1
-0.5156537083105808,-0.0750361014798813,1
0.39558821543101325,-0.3801892704406951,1
0.12652414178226695,-0.4098910306731349,1
-0.2820279781471987,0.9913016394007188,0
-0.3487790988959379,-0.4396665087393887,1
-0.4622163199447423,0.2825455645368862,1
1.023891862774906,-0.1545327726679086,0
0.38982970579349424,0.18232753587859254,1
-0.057128679347201464,-0.40102184894516574,1
0.18117606686689341,0.3636997020813806,1
0.8735747507486363,0.43540126088500697,0
-1.0145837508952764,0.31238137430615054,0
-0.9645925147635246,0.10028968436360565,0
-0.7599011435208863,-0.5054914245001692,0
0.08619852288278998,0.5663512909882811,1
0.8063160858247818,-0.6818749205225437,0
-0.8308190829537705,-0.6683303863266863,0
-0.973293311119336,-0.3583924518632667,0
-0.34814215275288796,-0.9528752883585129,0
0.1272277090618527,-0.4376983598941976,1
-0.29749725411844,0.5360766523448754,1
1.1202229803207888,-0.18340528316826793,0
-0.3057664568100521,0.24577337196646215,1
-0.7249046794849837,0.765310700830506,0
0.06961507826865845,0.5220039778959773,1
-0.49847825680534974,0.13354627340953842,1
0.4893708944222324,0.17377290371001086,1
0.500275617962079,-0.8769328156684095,0
0.43035867971216607,-0.13849587110116346,1
-0.8422373559828813,0.40754880735438664,0
-0.9714006539426823,-0.0667374951679714,0
0.5840556018698682,-0.8149127807971518,0
-0.5505119630659303,-0.04525704312608605,1
0.42531915619473526,-0.3528763488374892,1
-0.42830704693719945,-0.0710225500383001,1
0.5530157254254275,0.03481414797764724,1
-0.007057416735377523,-0.8780084108046342,0
-0.8262935864622931,-0.606533885554429,0
-0.04122801021061802,0.9392001587825742,0
0.4443431446872395,1.012201535538735,0
0.014482780797059475,-0.5376866711484849,1
-0.9273806098287098,-0.5104816769773968,0
0.01564306584865545,-0.9934840697929332,0
-0.10785186503739902,0.5396263123127156,1
-0.6180455720251185,0.026846152503486848,1
0.3326564774260011,0.46457751755650983,1
-0.08937934079183261,0.48175559467159107,1
-0.4316956976528134,-0.7522077712743036,0
-0.7775988683087861,0.5221819013277867,0
0.3517004762546397,0.23476290597350585,1
-0.512036946733012,-0.8624326140777315,0
0.3584429136504894,-0.791895611512285,0
-0.2993339725535003,0.251944536673055,1
0.04363090980443392,0.49618848272188754,1
-0.03193013703144265,0.44053137230765793,1
1.0108098316228133,0.09254330967797163,0
-0.3821022296554736,0.24581387817603673,1
-0.1921891075263535,-0.9942324425554172,0
-0.22438914495075124,0.5399244628349296,1
-0.47194630256903836,0.13711429622993546,1
-0.33366535082729726,0.33886353350588116,1
0.4509210488588958,-0.18050789442509974,1
0.030254781148203094,-0.4518977118868094,1
-0.23327483925584092,0.31295874449077055,1
-1.034173808437941,-0.19851638017916748,0
0.3449922904353026,-0.978967196481847,0
0.9434037913892154,0.13463512571622493,0
-0.1870503737759901,-0.31665790966516616,1
-0.5091903456615783,-0.11616651996656485,1
-0.3471708271523486,-0.09034626636689674,1
